LTE 5G Tight Interworking Option 3X   Mobility,7,1
CRL22209 LTE 5G Tight Interworking Option 3X � UL traffic on the LTE leg,7,1
CRL22209 LTE 5G Tight Interworking Option 3X � Further Signalling procedures,7,1
5GC000856 A   AEWD AirScale MAA 2*2T2R 2*256AE 39 GHz 2*4 W,0,0
CNI 13996 [LTE Anti Product] IHT [LTE WTS test tools] I PHY UEC UT Improvement   UEC,0,0
CRL22209 LTE 5G Tight Interworking Option 3X � Successful SgNB Addition with bearer type change in downlink,7,1
CRL22209 LTE 5G Tight Interworking Option 3X � Preparation of SgNB Addition and reject case,7,1
"CRL19731 CNI24070 Unification of LTE GSM sharing configurations with RDSA cables (fake title, inherited)",0,0
CRL20649 Lower output power for NB IoT Standalone   finalization on SOAM load,1,1
CRL20649 #1 Lower output power for NB IoT Standalone   LTE part,1,1
CNI21135 Please update openssl to openssl 1.1.0e version,0,0
CRL22209 LTE NR Dual Connectivity Option 3X � UE selection and bearer set up with NR PDCP,7,1
"CRL22514 Classical RF sharing between GSM and LTE on AirScale   finalization on SOAM load, eNB",1,1
"CRL21891 [LTE Anti Product] CNI20912 [EPCSIM 1819] [PETSE] TCP protocol is not supported for internal traffic (fake title, inherited)",0,0
FZM Direct NE3S support � End to End Integration Tests on final release,1,1
FZM Direct NE3S support   cFZC implementation,1,1
Autoconnection functionality for DirectNE3S   BTS PnP and commissioning � cFZC,4,1
Autoconnection functionality for DirectNE3S   BTS PnP and commissioning   Handling of agent discovery forward object,4,1
Autoconnection functionality for DirectNE3S   BTS PnP and commissioning   Dynamic IP address change notification,4,1
Autoconnection functionality for DirectNE3S   BTS PnP and commissioning   DHCP less & Non operator backhaul,4,1
FDD TDD Coexistence within one eNB   reference configurations 2,30,1
FDD TDD Coexistence within one eNB   reference configurations 1,30,1
FDD TDD Coexistence within one eNB   RF sharing configurations,30,1
[Diagnostic] CNI 9230 Common LTE FDD and TDD tti trace solution,30,1
FDD TDD Coexistance within one System Module,30,1
Small Cell test migration from current SSTlib/PAF to UTE environment   Performance,0,0
LTE3178 R AirScale Common ASIB & ASIBA   Startup,6,1
LTE3178 Q AirScale Common ASIB & ASIBA   Board bring up,6,1
LTE3178 T AirScale Common ASIB & ASIBA   SW Testability,6,1
LTE3178 B AirScale Common ASIB & ASIBA   L3 integration with ASIB + ABIA as ABIC preintegration,6,1
LTE3178 W AirScale Common ASIB & ASIBA   Complete PS support HW and verification,6,1
LTE3178 V AirScale Common ASIB & ASIBA   TRS SW,6,1
5GC001197 A   µDTRX for mmWave eCPRI based RUs,4,1
LTE3178 Y AirScale Common ASIB & ASIBA,6,1
LTE3178 U AirScale Common ASIB & ASIBA   FDSW,6,1
CRL26648 LTE3331 configurations split between FL18A and FL19 (September 26th)   LTE3331 Front Haul Switch (FHS) in FDD LTE AirScale configurations,0,0
CRL25555 16TRX FDD mMIMO: DL USBF based on UE feedback   Extended functionality and USBF up to 4 layers,8,1
LTE3178 X AirScale Common ASIB & ASIBA   Startup continued,6,1
CRL25048 # 4 SOAM NB IoT Peak Rate Enhancement by Larger TBS   finalziation on SOAM load,0,0
CRL25034 #4 SOAM Non anchor carrier for NB IoT inband   finalization on SOAM load,0,0
"CNI 27484 Improve CoMP performance on FSM4 with BBP enabled (PR299701) (fake title, inherited)",0,0
"Software antenna port re mapping (fake title, inherited)",3,1
SOAM / SRAN: TRS Separation For Up To 6 Operator,5,1
Cat M1: Coverage Extension with CEModeB   Extended repetition number to achieve coverage extension target in 10MHz BW,4,1
Cat M1: Coverage Extension with CEModeB   CE ModeB basic functions with dedicated narrowband in 10MHz BW,4,1
"AirScale Indoor SFN, Configuration and Management with pico RRU   SOAM and Admin Impacts",4,1
"FDD TDD downlink carrier aggregation with MIMO    20 layers (fake title, inherited)",0,0
CPRI link monitoring counters   BER reporting for ADMIN,5,1
CPRI link monitoring counters,5,1
Authetication Framework acc. 3GPP Rel 13   Certificate management and other miscellaneous changes(incl SHA 1 removal),6,1
CRL26791 LTE3530 Additional FDD TDD Carrier Aggregation band combinations   IV   finalization on SOAM load,0,0
Robustness for User Plane Signalling Procedures   Tolerant Handling of Exceptions,1,1
RC0699 B cR&D: S1 link full redundancy,0,0
DL carrier aggregation with 1.4 and 3 MHz Scell   Finalization on SOAM load,4,1
DL carrier aggregation with 1.4 and 3 MHz SCell,4,1
CNI 30891 Remove check for the PMCounter group in the PMEvent/PMITicket functionality,0,0
LTE4824 B NR LTE concurrent operation for TDD MAA radios with split mode   L19,6,1
"Counters per PMQAP profile for preemption capabilities (fake title, inherited)",1,1
"DL 6CC+ CA U plane architecture evolution (fake title, inherited)",0,0
CRL26790 User Plane Performance Monitoring Improvements   TDD part,1,1
SOAM User Plane Performance Monitoring Improvements   Finalization on SOAM load,1,1
User Plane Performance Monitoring Improvements   BLER and Initial delay counters,1,1
User Plane Performance Monitoring Improvements   UL Noise and CA  MAC Traffic counters,1,1
NB IoT: Additional carriers in host LTE cell   support of single inband UL non anchor carrier,4,1
"BTS configurable identifier (fake title, inherited)",1,1
"CRL23116 NA05890123 TUD80640: eNB alarm 7652: Diagnostic Files collected (6450) (fake title, inherited)",1,1
CRL26398 CRL22096 MDT inter frequency UE periodic measurement   Interworking and UE Selection,0,0
NB IoT: Additional carriers in host LTE cell   support of different power boost per PRB,4,1
"NB IoT Peak Rate Enhancements   UL 3/6 tones, 2HARQ, non anchor carrier",1,1
"NB IoT Peak Rate Enhancements   UL, 12 tones, 2 HARQ, non anchor carrier",1,1
NB IoT: Additional carriers in host LTE cell   support of single guardband UL non anchor carrier,4,1
"NB IoT Peak Rate Enhancements   DL/UL, 12 tones, 2 HARQ, anchor carrier",1,1
"NB IoT Peak Rate Enhancements   DL/UL 6 tone, 1 HARQ, anchor carrier and large TBS and R13/14, UL 12 tones, single HARQ, anchor carrier",1,1
CRL22211 Support counters for eNB level PDCP DL and UL peak throughput,1,1
CRL22732 ETSI and IC DFS Support for LAA   Supports AirScale Micro RRH with IC certification,5,1
CRL22732 ETSI and IC DFS Support for LAA   Supports Flexi Zone (AiO) with IC certification,5,1
CRL22732 ETSI and IC DFS Support for LAA   Supports Flexi Zone (AiO) with ETSI certification,5,1
CRL22732 ETSI and IC DFS Support for LAA   Supports AirScale Micro RRH with ETSI certification,5,1
NB IoT: Additional carriers in host LTE cell   support of single inband DL non anchor carrier and Cat M coexistence,4,1
"CRL18414 CNI 21198 Enhance parameter view and harmonize optical link/measurement data in SFP monitoring & RX/TX Level Monitoring (LTE2379/RAN2393) (fake title, inherited)",3,1
NB IoT: Additional carriers in host LTE cell   support of single guardband DL non anchor carrier,4,1
CRL16970 CRL13482 cFZC: IPv6 Support for M1 & M3 Interfaces   IPv6 support on M1/M3   cs  ,5,1
NA05912259 Clean up assert usage in TDD MACPS code   Finalization  on SOAM  load   SBTS18A,0,0
CRL21855 Support RIP counters (LTE2081) for FDD LTE,0,0
"NB IoT Peak Rate Enhancements   UL 1 tone, 2 HARQ, non anchor carrier",1,1
CNI24253 fALU RRH management enhancement,0,0
"NB IoT Peak Rate Enhancements   DL, 2 HARQ, non anchor carrier",1,1
"CRL19783 CNI20795 Add option to power cycle System Module to existing LTE3043/CN4763 (FSM r3) (fake title, inherited)",0,0
CRL26791 LTE3974 Q Airscale CBRS: Support Enhanced Measurement   finalization on SOAM load,0,0
"[Diagnostic] Snapshot/Technical Log content improvement CPLANE   State history buffers � LTE MCEC messages to SHB (fake title, inherited)",0,0
"4G RAN CNI29843 AaLteTime reference change for MAC PS on DSPs (fake title, inherited)",0,0
Workaround the Lionfish ERACH001 delay bug with frequency domain filter   remaining,0,0
CNI25694 TRSW ExtendedNeLogs collection improvements,0,0
Workaround the Lionfish ERACH001 delay bug with frequency domain filter   verification with LTEFE knife delivery,0,0
AirScale Core ASOC   Testability,1,1
AirScale Core ASOC   Security,1,1
AirScale Core ASOC   Continuous Platform Integration (CPI),1,1
"CNI29501 Support CPRI links 9,8 GB/s connection between AirScale eNB and FSIH/FBIH on IPHY",0,0
Airscale Core ASOC   Full L3 call   4x4 MIMO,1,1
AirScale Core ASOC   Full FDD L3 call verification,1,1
AirScale Core ASOC   Restricted FDD L3 call verification,1,1
AirScale Core ASOC   TRSW functional startup for L2 L3,1,1
AirScale Core ASOC   L3 SW component startup,1,1
AirScale Core ASOC  �SOAM support and integration to platform   NIDD & PDL adaptations,1,1
"LTE4146 G AirScale common unit ASIB&ASIBA feature parity   Operability 1,2,3",4,1
LTE4146 F AirScale common unit ASIB&ASIBA feature parity   Eden NET,4,1
LTE4146 E AirScale common unit ASIB&ASIBA feature parity   Security,4,1
AirScale Core ASOC  �SOAM support and integration to platform  �SWM,1,1
AirScale Core ASOC  �SOAM support and integration to platform  �TAS,1,1
AirScale Core ASOC  �SOAM support and integration to platform  �DEM,1,1
AirScale Core ASOC  �SOAM support and integration to platform  �WebEM,1,1
AirScale Core ASOC  �SOAM support and integration to platform  �URI,1,1
AirScale Core ASOC  �SOAM support and integration to platform   FRI,1,1
SC R&D Required   Merge RL18/RL18SP dedicated UL PHY branch to mainline   FZM recovery in mainline trunk,0,0
SC R&D Required   Merge RL18/RL18SP dedicated UL PHY branch to mainline   Load balancing for ULPHY cores,0,0
SC R&D Required   Merge RL18/RL18SP dedicated UL PHY branch to mainline   Shared Platform code between ULPHY Cores,0,0
SC R&D Required   Merge RL18/RL18SP dedicated UL PHY branch to mainline   DDR cleanup,0,0
AirScale Core ASOC   SOAM support and integration to platform   HAS,1,1
LTE4493 System Upgrade to FDD LTE 19 and TD LTE 19   FZM,1,1
AirScale Core ASOC  �SOAM support and integration to platform   DCS,1,1
AirScale Core ASOC   L2 functionality and call verification,1,1
AirScale Core ASOC   L1 functionality and call verification,1,1
ASOC   LFPA support for FDD L3 call   TRSW,0,0
ASOC   LFPA support for FDD L3 call   LFPA,0,0
CRL21563 Switchover between GPS phase and ToP Phase ARB based on loose phase sync,0,0
AirScale Core ASOC   TDD L3 call   OBSAI 8x2   Gve,0,0
AirScale Core ASOC   TDD L3 call   OBSAI 4x4   Gve,0,0
AirScale Core ASOC   TDD L3 call   OBSAI 2x2   Kirsi,0,0
AirScale Core ASOC   TDD L3 call   CPRI 8x2   Gve,0,0
AirScale Core ASOC   TDD L3 call   CPRI 4x4   Gve,0,0
AirScale Core ASOC   TDD L3 call   CPRI 2x2,0,0
AirScale Core ASOC   FDD L3 call   OBSAI 4x4   Gve,0,0
"AirScale Core ASOC   FDD L3 call   OBSAI 2x2, 1UE per cell 3*10(20)Mhz",0,0
ASOC (Lionfish) FDD LTE feature parity prework   Platform Services legacy porting,0,0
ASOC (Lionfish) FDD LTE feature parity prework   SOAM,0,0
ASOC (Lionfish) FDD LTE feature parity prework   Synch,0,0
ASOC (Lionfish) FDD LTE feature parity prework   Misc U plane,0,0
ASOC (Lionfish) FDD LTE feature parity prework   Synch/Sec/Conf,0,0
ASOC (Lionfish) FDD LTE feature parity prework   Transport set2,0,0
ASOC (Lionfish) FDD LTE feature parity prework   Transport set1,0,0
NR LTE concurrent operation for CPRI RUs   AHLOA for TMO US,5,1
ASOC (Lionfish) FDD LTE feature parity prework   NB IOT,0,0
ASOC (Lionfish) FDD LTE feature parity prework   LTE M,0,0
ASOC (Lionfish) FDD LTE feature parity prework   BB pooling/eICIC,0,0
ASOC (Lionfish) FDD LTE feature parity prework   MIMO,0,0
"CNI 24509 Reorganize C Plane SC_Common component into independent modules (fake title, inherited)",0,0
"CNI 15336 Fault 10 (No connection to unit) reported against radio module processing simplification (fake title, inherited)",2,1
"CNI 23360 IPHY Support for 3CC and 4CC with max throughput and up to 400UEs (fake title, inherited)",0,0
"Secondary RAT Usage Data Report (fake title, inherited)",0,0
CRL24806 CRL23441 CRL22209 Automatic sleeping cell detection and recovery   Small Cell Delivery,11,1
LTE4531 LTE NR DC Option 3X: Multiple non GBR SCG split Bearers   Setup of multiple SCG split bearers during EN DC setup,0,0
"[Diagnostic] Snapshot/Technical Log content improvement CPLANE   State history buffers � LTE MCEC state transitions to SHB (fake title, inherited)",0,0
"CRL19624 ECC statistics storage in black box (fake title, inherited)",1,1
CRL26202 CRL20564 Loose Phase and Time Synchronization   Small Cells cFZC/FZAP Dev/Test,0,0
[LTE Anti Product] CNI 20171 Add support for Panasonic Radios to I PHY,0,0
[LTE Anti Product] CNI 20170 Add support for Fujitsu Radios to I PHY   LBT5076 A,0,0
Intra Master eNB Mobility for LTE NR DC Option 3X – Intra eNB,0,0
CRL24163 Authentication Framework acc. 3GPP Rel 14 – Flexi Zone Controller,6,1
CNI26250 DL interference generation in I PHY,0,0
CRL15770 RFC compliant testing for DHCP client   Trunk,0,0
"Adaptive Transport Latency for Improved CPU Sharing (fake title, inherited)",0,0
Autoconnection functionality for DirectNE3S   BTS PnP and commissioning � with DHCP,4,1
"CNI 26896 Add important L3 events to Blackbox file (fake title, inherited)",0,0
"TL18SP Performance and Capacity for FSMr3 (fake title, inherited)",0,0
[LTE Anti Product] CNI 12231 I PHY HARQ NACKs simulation for 256QAM in DL � implementation,0,0
[LTE Anti Product] CNI 12231 I PHY HARQ NACKs simulation for 256QAM in DL � investigation and reverse engineering,0,0
"CNI 9938 Removal of legacy memory dump file creation from ErrorDriver (fake title, inherited)",0,0
"LTE4146 H AirScale common unit ASIB&ASIBA feature parity   TRS 1,2",4,1
LTE4146 D AirScale common unit ASIB&ASIBA feature parity   sOAM,4,1
4G RAN LTE4146 A AirScale common unit ASIB&ASIBA feature parity   L3 Krakow,4,1
CNI 17713 SysCom performance improvement for local node communication,0,0
SC R&D Required   Merge RL18/RL18SP dedicated UL PHY branch to mainline   Enable FZM CI/release on WMP trunk,0,0
SC R&D Required   Merge RL18/RL18SP dedicated UL PHY branch to mainline   Merge FL18SP feature content to mainline trunk,0,0
SC R&D Required   Merge RL18/RL18SP dedicated UL PHY branch to mainline   Merge FL18 feature content to mainline trunk,0,0
"eNB support for Care Engine (fake title, inherited)",0,0
System Upgrade to FDD LTE 19 and TD LTE 19   Macro,1,1
System Upgrade to LTE 19 with NSP,0,0
LTE4934 Flat SOAM   Software Management,91,1
LTE4934 Flat SOAM   Fault Management,91,1
LTE4934 Flat SOAM   Configuration Management,91,1
LTE4934 Flat SOAM   Performance Management,91,1
LTE4934 Flat SOAM   Capacity and Performance,91,1
LTE4934 Flat SOAM   O&M Architecture,91,1
LTE4934 Flat SOAM   System Management,91,1
CRL16598 CRL11891 FDD LTE Dual Carrier (2x20MHz) Operation Support on a Single Flexi Zone Micro BTS    SICAD/GCAD Optimization,0,0
LTE4934 Flat SOAM   Transport,91,1
LTE4934 Flat SOAM   Radio Network Integration/Manual Commissioning,91,1
4G RAN Dynamic Power Control for LAA,3,1
LTE4934 Flat SOAM   Security/Certificate Management/User Account Management/Audit Trail/Transport Security,91,1
Low Latency Fast UL Grants   Small Cell Support,0,0
CRL11093 Remote Testability: RAD parameter online modification and documentation   Small Cells,2,1
LTE4769 3GPP baseline R14 March 2018   36.101 R15 June 2018,2,1
CNI12693 PM Counters for LTE2807,0,0
LTE4769 3GPP baseline R14 March 2018   Basic R14 feature,2,1
LTE4769 3GPP baseline R14 March 2018   Iuant ALD interface extensions,2,1
FDD downlink Carrier Aggregation 6CC,0,0
4G RAN LTE4754 Enhanced UE CA capability signaling II    R13 requestSkipFallbackComb  + R14 requestDiffFallbackCombList,0,0
4G RAN LTE4754 Enhanced UE CA capability signaling II    R13 requestReducedIntNonContCom),0,0
"gNB Initiated EN DC Configuration Update (fake title, inherited)",0,0
LTE4461 NR LTE FDD concurrent operation for CPRI RUs   testing of remaining CPRI RRUs,5,1
CRL24163 TRS Separation For Up To 6 Operator   Small Cell,5,1
"Backplane Interfaces for Subrack Sharing (fake title, inherited)",0,0
"RRC Connection Re establishment with EN DC SCG split bearers (fake title, inherited)",0,0
"[Diagnostic] CNI3769 Changes to System Module Black box (WMP, TDD)",1,1
TLDA plugins for snapshot analysis   extension (follow on from LBT4889)   Small Cell Delivery,0,0
CRL13581 ToP with Phase Sync Resiliency   Small Cells,1,1
"AirScale Indoor SFN, Configuration and Management with pico RRU � Squad 2",0,0
"AirScale Indoor SFN, Configuration and Management with pico RRU � Squad 1",0,0
"CRL24242 NB IoT Standalone for Small Cells (fake title, inherited)",0,0
CRL25109 CRL22818 CRL22140 Three carrier support for Flexi Zone BTS on FDD LTE: TSW support for FZM,3,1
CRL24424 CRL22209 LTE 5G Tight Interworking Option 3X   Small Cell support,7,1
CRL25108 Three carrier support for Flexi Zone BTS on FDD LTE: UL PHY Merge to trunk,3,1
"3GPP baseline R15 September 2018 (fake title, inherited)",1,1
Cloud Flexi Zone Controller LTE feature parity with LTE17A/LTE17ASP1 FZM   Complete feature set,1,1
LTE4281 LTE Connected Mobility for LTE NR DC Option 3X – Inter eNB,0,0
CRL24163 Authentication Framework acc. 3GPP Rel 14 – Flexi Zone Micro,6,1
"Inter SgNB Mobility for LTE NR DC Option 3X (fake title, inherited)",1,1
HW activation (HWA) licenses for mMiMo,2,1
TL19 Performance and Capacity for AirScale ,0,0
AirScale Dual MAA 16T16R B25/66 160W AAEGA LTE4571 A,1,1
"D MIMO for AirScale Indoor (fake title, inherited)",3,1
"NA05921030 Enhancement to LTE_5239a (Cell Availability) to account for outages (fake title, inherited)",0,0
[Diagnostic] CNI 10265 Tracing of SIC (SysCom) messages received by EO using AaTrace,0,0
LTE4923 PMQAP Profile and Counter Enhancement to support EN DC Capable devices,0,0
CRL13308 CRL11000 FZM: Bidirectional IP Traffic Volume   cs  ,7,1
CRL15248 CRL13308 CRL11000 CRL10402 Bidirectional IP Traffic Volume   Zone Controller   cs  ,7,1
SC LTE2996 PLMN specific access class barring   Small Cell Support,1,1
"Increase of number of X2 links to gNB (fake title, inherited)",0,0
CRL24994 cFZC Security Hardening   cFZC to support streaming syslog (both FZC/FZAP) to an external log server,0,0
"Ultra Dense SON PCI Re use for FZC (fake title, inherited)",0,0
Porting CPRI IR indoor related legacy features to AirScale,1,1
4G RAN LTE4664 Licensed Assisted Access 6CC IoDT,1,1
CRL23698 LTE2580 IPsec Expert Mode   Small Cell deferred test of LTE2580 C b,0,0
CRL24163 LTE2751 DL carrier aggregation with 1.4 and 3 MHz SCell   Small Cell Support,4,1
"FDD LTE 19 Performance, Capacity and Dimensioning for FZM",0,0
CNI 26116 Internal SCT framework adaptation for multiple RAT/CA    Common FL19,0,0
CNI 20747 SOAM improvements   performance optimization,5,1
CNI 20747 SOAM improvements   performance optimization   Introduction a new Bitmask type in meta to replace reasoning status.,5,1
CNI 20747 SOAM improvements   performance optimization   Switch in all binaries to use bitmasks,5,1
CNI 20747 SOAM improvements   performance optimization   Remove sleep in URI introduced by LTE3340 A s,5,1
CNI 20747 SOAM improvements   performance optimization   Refactoring AgentSuCreator (Duplicated codes and logic),5,1
CNI 20747 SOAM improvements   performance optimization   Replace All targetBD content hard code string,5,1
"CNI 20747 SOAM improvements   performance optimization   LoaderAgent, SmodAgent, SmodAgentForRfm (Most of codes are duplicated)",5,1
CNI 20747 SOAM improvements   performance optimization   TargetBDParser/TargetDB � TargetBD/TargetDB ((Two duplicated files)),5,1
CNI 20747 SOAM improvements   performance optimization    File Need Check (Two duplicated files),5,1
CNI 20747 SOAM improvements   performance optimization    Remove usage of Iproxy,5,1
CNI 20747 SOAM improvements   performance optimization    META cleanup,5,1
CNI 20747 SOAM improvements    performance optimization   Performance Optimization and quality enhancements   1st,5,1
CNI 20747 SOAM improvements   performance optimization   Introduce LIBOAM to simplify lim_module in TDD PLH/ IRAgent,5,1
CNI 20747 SOAM improvements   performance optimization   Continuous FRI performance improvements,5,1
CNI 20747 SOAM improvements   performance optimization   Calculation pusher code refactor,5,1
CNI 20747 SOAM improvements   performance optimization   Switch from HWF to persistant model (MOAM::ADET),5,1
CNI 20747 SOAM improvements   performance optimization   BAR area improvments,5,1
CNI 20747 SOAM improvements   performance optimization   Memory consumption optimization,5,1
CNI 20747 SOAM improvements   performance optimization   SYSADAPTER refactoring,5,1
CNI 20747 SOAM improvements   performance optimization   SysAdapter performance improvements,5,1
FDD LTE 19 AirScale Capacity and Dimensioning  L3 Wroclaw,0,0
"AEQA AirScale MAA 64T64R 128AE 200W B42 (fake title, inherited)",2,1
CNI16621 tuning accuracy improvement on SM boards with DOCXO,0,0
CRL21968 CNI 19389 MRBTS id displayed in ADMIN tab name,1,1
CNI 22782 [LTE WTS test tools] I PHY SRAN Support,0,0
CNI 21370 PM debug and exceptional handling enhancement,0,0
CNI 25157 Adding 3rd party library libsigc++ to OAM   SOAM part,0,0
"TD LTE 19 Performance, Capacity and Dimensioning for FZM (fake title, inherited)",0,0
[LTE Anti Product] CNI 25206 I PHY support for PDCP NB IoT,0,0
CNI 22176 Increase size of log files uploaded from CPRI A radios,0,0
CNI 13133 Dynamically change minimum Tx power per cell based on carrier configuration.,0,0
CNI26068 Move UL test model from L2 to ULPHY    remove UL test model support from L2,0,0
CNI26068 Move UL test model from L2 to ULPHY   remove legacy UL test model support from RROM,0,0
CNI26068 Move UL test model from L2 to ULPHY    port UL test model application to ULPHY LF,0,0
CNI26068 Move UL test model from L2 to ULPHY    port UL test model application to ULPHY TDD,0,0
CNI26068 Move UL test model from L2 to ULPHY    extend UL test model with PUCCH/PRACH test scenarios,0,0
CNI26068 Move UL test model from L2 to ULPHY    Use UL test model for L1 testing for PUSCH and N PUSCH,0,0
CNI 22004 SSD controller firmware update capability,0,0
Automation of TRS cFZC test cases,0,0
CRL17251 LTE17ASP/SBTS17A alignment due to RP000951   'Remove' overlapping LTE BTS Energy Monitoring measurement introduced with LTE2508,0,0
CNI18766 Improve ARD 0546 message transaction between BBU and RFM,0,0
CNI 17250 Enhancement on snapshot collection with partial data,0,0
CRL14770 CRL13013 IM to Single BTS OAM harmonization   Testability part ?,0,0
[Diagnostic] CNI 15636 TMO US sleeping cell diagnostics improvement,0,0
Add Ideal MBFI Configurations for certain Small Cell Product Variants,0,0
"CNI 14840 Abstract, common interface FDSW/D&RSW   targetSW (autoconf, upgrade_config replacement)",0,0
CNI 14705 Enable UHHA radio log collection via snapshot,0,0
CNI14715 Proper solution for fast hacked [NA05959202] Startup flow for InterEnbCA configurations with missing hardware,0,0
CRL12322 TDD distributed site up to 23km extension (for OBSAI and Nokia CPRI),0,0
Feasibillity study: SyncHuB slave operation in Holdover state when more than 2 SMODs are chained,0,0
CNI10298 enhancements for PPS validation on synchronization,0,0
CRL13308 LTE2959 and LTE955 Interaction w/ SFN and MPlane IPv6 for CMP and LDAP,0,0
CNI9785 TopS testability improvement,0,0
[Diagnostic] CNI 9068 CPU profiling on target   WMP,0,0
[Diagnostic] CNI 8813 Common Platform Streamer and streaming path configurations before streaming applications   FZM,0,0
[Diagnostic] CNI 8813 Common Platform Streamer and streaming path configurations before streaming applications   WMP,0,0
Retire CCS Lite   Move from MACPS on ARM solution to L2 on ARM,0,0
[Diagnostic] CNI 7687 Extend RTPM IF to support R&D counters,0,0
Remote Testability: RAD parameter online modification and documentation,2,1
CNI5910 EAC port serial bus enhancement,0,0
[Diagnostic] Measurement testability,0,0
CNI 18766 Improve ARD 0546 message transaction between BBU and RFM,0,0
CRL24709 CRL23517 Boundary Clock for FZM BTS   Small Cell Zone Solution,2,1
"3GPP Local IP Access (LIPA) support for data offloading (fake title, inherited)",0,0
FDD LTE 19 FSMr3 Capacity and Dimensioning   optimization   L2 Krakow,0,0
"FDD/TD LTE 19 Performance, Capacity and Dimensioning for cFZC (fake title, inherited)",0,0
4G RAN LTE4753 Licensed Assisted Access 7CC   Licensed Assisted Access 7CC,5,1
[LTE Anti Product] I PHY RF Support � External demo,0,0
[LTE Anti Product] I PHY RF Support � Optimization,0,0
[LTE Anti Product] I PHY RF Support � Automating IPHY RM setup,0,0
[LTE Anti Product] I PHY RF Support   implementation,0,0
[LTE Anti Product] I PHY RF Support   study and poc,0,0
4G RAN LTE4753 Licensed Assisted Access 7CC  Licensed Assisted Access 6CC,5,1
"Small Cell CRL24163 LTE3291 MRC, IRC 4RX paths and MIMO 4x2 support at 1.4Mhz and 3Mhz cell   Small Cell Support",0,0
Small Cell LTE4875 LAA Dynamic Power Control,3,1
"VoLTE coverage extension by dynamic codec rate adapation (fake title, inherited)",0,0
"CRL21547 CNI14467 Improved mechanism to register DSP memory dumps (fake title, inherited)",0,0
"Enhanced Small Cell field debugging through removing customer sensitive data from syslog/journal (fake title, inherited)",0,0
LTE3475 Additional KPIs for performance monitoring   Small Cell TDD Support,15,1
LTE4547 NB IoT: 100km cell range   NPRACH,0,0
LTE4547 #2 NB IoT: 100km Cell Range   Counters Tracking Distance of NB IoT UEs,0,0
LTE4547 #1 NB IoT: 100km Cell Range   Enabler,0,0
Robustness for User Plane Signalling Procedures   Miscellaneous Improvements   Procedure Ordering for Dynamic CA Neighbors,1,1
Robustness for User Plane Signalling Procedures   Robust Reconfiguration Procedures,1,1
CRL11488 Remote Testability Start up management plane analyzer   macro eNB,2,1
CRL25359 CRL26011 AFAA AirScale PIM Cancellation Unit  Auto port mode and sector information LTE3685 S,14,1
"FDD TDD downlink 3CC carrier aggregation for Flexi Zone solution (fake title, inherited)",0,0
CRL22624 Additional LAA band combinations for Flexi Zone   I   RFP 18A,0,0
CRL22624 Additional LAA band combinations for Flexi Zone   I   up to 60MHz DL bandwidth,0,0
LTE4858 #1 Standalone NB IoT in B85,1,1
"LTE4581 256QAM in UL commercial target, UP C&P effort",1,1
"Increase the no. of supervised S1 U links to 128 (fake title, inherited)",1,1
FZM: Support for distributed PKI systems,4,1
256 QAM in UL  Basic Functionality,1,1
CRL20747 [Diagnostic] TLDA plugins for snapshot analysis (follow on from LBT4732 and LBT1520)   Small Cell Delivery,2,1
"PCMD for NB IoT InBand (fake title, inherited)",0,0
"CRL25542 CRL22515 AirScale: Continuous BTS product security improvements Part 3   Support new Nokia Root CA and Factory CA, or Factory Root CA",1,1
"CRL25542 CRL22515 FSMr3: Continuous BTS product security improvements Part 3   Support new Nokia Root CA and Factory CA, or Factory Root CA",1,1
"LTE2959 Flexi Zone Single Frequency Network Support   Add FDD SFN (LTE2959 L) to benchmarking regression (fake title, inherited)",0,0
LTE5054 Cat M1: PCMD Enhancements   Marco eNodeB,0,0
LTE3703 BTS configurable identifier   Small Cell Support,1,1
CNI20790 Automatic power port reset for FPFH,0,0
"[Diagnostic] CNI 11613 Log internal statistics of S GW IP addresses in use, for troubleshooting.",0,0
LTE4193 Dynamic Trigger for LTE NR DC Option 3X   Small Cell Support,1,1
LTE5023 Additional DL and UL CA band combinations – IX,0,0
CRL24547 Update on LTE2971 DRX profile for public safety feature activation,1,1
Small Cell DRX profile for public safety,1,1
4G RAN DRX profile for public safety,1,1
"CNI 19746 Programmatic interface to query CC&S message pool queue contents (fake title, inherited)",0,0
[Diagnostic] CNI 10614 CCS AaTrace service performance improvement,0,0
CRL22721 LTE4749 External alarm box for MBO/SBO/MM(G2)   Support for port D of Mini Macro G2,0,0
Predefined KPIs observability based on real time selected counters   Small Cell Support,5,1
CRL25215 CRL22743 End of Life for LTE U starting in FL18SP   Remove all references to LTE U,2,1
"Dedicated S1 and X2 IP addresses (fake title, inherited)",2,1
CRL16179 CRL13988 CRL11259 CRL9935 Flexi Zone Indoor Pico BTS Location Lock   Cell Neighbor detection method,5,1
CRL13308 Configurable BTS login banner   FZM/FZC/FZAP,2,1
LTE4679 A#5 CBRS CA enhancement small cell part,26,1
LTE4679 B Mobility and Carrier Aggregation Operation Robustness for CBRS   Mobility related profile auto configuration  Macro ,26,1
CRL15445 [LTE Anti Product] Tool Support for real VoLTE call,0,0
"LTE4814 A 2T2R/4T4R/8T8R configuration extension on legacy radios (10Mhz for FZHN 8T8R, 4T4R,2T2R configuration for FZNJ, FZQE and AZQE, and so on.)",2,1
